Order_ID,Order_Date,Region,Country,Sales_Rep,Team,Customer_ID,Customer_Segment,Product_Category,Product_Name,Stage,Units_Sold,Revenue,Target,Deal_Size
4422,2023/2/17,South,Argentina,Alice Johnson,Team A,C3422,Retail,Electronics,Smartphone Z,Opportunity,3,236,687,472
3737,2023/2/17,North,USA,Priya Sharma,Team B,C2737,SME,Electronics,Tablet Air,Lost,0,0,1514,0
1623,2023/2/17,North,USA,Maria Garcia,Team B,C0623,SME,Appliances,Microwave Max,Opportunity,4,705,870,1411
5651,2023/2/17,South,Argentina,David Lee,Team C,C4651,SME,Furniture,Standing Desk,Opportunity,1,480,245,960
1843,2023/2/18,West,Germany,John Smith,Team A,C0843,Corporate,Furniture,Office Chair,Opportunity,1,271,504,543
2120,2023/2/18,West,Germany,Wei Zhang,Team C,C1120,Corporate,Appliances,Microwave Max,Lost,0,0,1258,0
1229,2023/2/18,South,Argentina,Maria Garcia,Team C,C0229,Corporate,Appliances,Microwave Max,Won,8,1000,1194,1004
3599,2023/2/18,East,China,David Lee,Team C,C2599,Retail,Furniture,Standing Desk,Opportunity,4,157,-107,314
5322,2023/2/19,North,Canada,Alice Johnson,Team A,C4322,Corporate,Electronics,Laptop Pro X,Opportunity,1,277,777,555
4724,2023/2/19,East,China,Wei Zhang,Team A,C3724,Retail,Furniture,Standing Desk,Lost,0,0,1555,0
5234,2023/2/19,North,Canada,John Smith,Team B,C4234,Retail,Furniture,Standing Desk,Lost,0,0,1264,0
5837,2023/2/19,South,Brazil,Wei Zhang,Team B,C4837,Retail,Appliances,Air Conditioner,Opportunity,5,291,234,582
1640,2023/2/20,East,China,Priya Sharma,Team B,C0640,Retail,Appliances,Microwave Max,Lost,0,0,1722,0
2124,2023/2/20,East,India,Priya Sharma,Team B,C1124,Retail,Appliances,Air Conditioner,Won,6,996,1052,999
4402,2023/2/20,East,China,Alice Johnson,Team B,C3402,Corporate,Appliances,Air Conditioner,Opportunity,4,732,1020,1464
1240,2023/2/21,East,China,John Smith,Team C,C0240,Retail,Electronics,Laptop Pro X,Won,9,1188,1244,1188
2245,2023/2/21,South,Argentina,Priya Sharma,Team A,C1245,Corporate,Furniture,Standing Desk,Opportunity,2,141,480,283
2656,2023/2/21,South,Brazil,John Smith,Team C,C1656,SME,Furniture,Office Chair,Lost,0,0,1056,0
5478,2023/2/21,East,China,John Smith,Team A,C4478,Retail,Furniture,Office Chair,Lost,0,0,1224,0
5045,2023/2/22,East,China,Wei Zhang,Team B,C4045,Retail,Furniture,Standing Desk,Opportunity,3,359,828,718
1795,2023/2/22,East,India,David Lee,Team A,C0795,Corporate,Electronics,Tablet Air,Opportunity,4,330,570,661
4802,2023/2/22,West,Germany,Alice Johnson,Team C,C3802,Corporate,Appliances,Air Conditioner,Lost,0,0,1559,0
4441,2023/2/22,South,Argentina,Wei Zhang,Team B,C3441,SME,Electronics,Tablet Air,Opportunity,3,581,684,1162
3144,2023/2/22,South,Argentina,Priya Sharma,Team C,C2144,SME,Appliances,Microwave Max,Won,9,1620,2045,1627
4348,2023/2/23,South,Argentina,Wei Zhang,Team A,C3348,SME,Appliances,Air Conditioner,Lost,0,0,556,0
5394,2023/2/23,South,Argentina,Wei Zhang,Team C,C4394,Retail,Appliances,Air Conditioner,Won,2,1106,1404,1107
4810,2023/2/23,North,Canada,David Lee,Team B,C3810,Retail,Electronics,Tablet Air,Opportunity,3,684,529,1368
1642,2023/2/24,East,China,David Lee,Team C,C0642,SME,Electronics,Smartphone Z,Lost,0,0,1851,0
2384,2023/2/24,South,Argentina,Alice Johnson,Team B,C1384,Corporate,Appliances,Refrigerator,Opportunity,5,632,1071,1265
4758,2023/2/25,South,Argentina,Priya Sharma,Team A,C3758,SME,Appliances,Microwave Max,Lost,0,0,1593,0
1391,2023/2/25,West,Germany,Priya Sharma,Team A,C0391,SME,Electronics,Smartphone Z,Lost,0,0,1204,0
1685,2023/2/26,East,India,Wei Zhang,Team B,C0685,Corporate,Electronics,Laptop Pro X,Won,9,765,772,767
2945,2023/2/26,West,UK,Wei Zhang,Team C,C1945,Corporate,Electronics,Smartphone Z,Opportunity,2,497,492,994
5848,2023/2/26,North,Canada,Priya Sharma,Team A,C4848,SME,Furniture,Office Chair,Opportunity,5,323,26,646
5603,2023/2/26,South,Argentina,Maria Garcia,Team A,C4603,SME,Furniture,Office Chair,Lost,0,0,1075,0
1785,2023/2/27,South,Argentina,John Smith,Team B,C0785,Corporate,Furniture,Office Chair,Won,5,1290,1268,1291
5007,2023/2/27,West,UK,Alice Johnson,Team A,C4007,Corporate,Appliances,Microwave Max,Lost,0,0,935,0
4582,2023/2/27,West,UK,Priya Sharma,Team B,C3582,Retail,Electronics,Laptop Pro X,Lost,0,0,1195,0
4091,2023/2/28,West,Germany,Priya Sharma,Team A,C3091,SME,Electronics,Laptop Pro X,Lost,0,0,1282,0
4361,2023/2/28,North,USA,Priya Sharma,Team A,C3361,Retail,Appliances,Microwave Max,Opportunity,2,406,623,812
4299,2023/2/28,East,China,David Lee,Team B,C3299,Retail,Electronics,Tablet Air,Won,9,1647,1514,1648
4847,2023/2/28,North,Canada,John Smith,Team C,C3847,Corporate,Appliances,Air Conditioner,Opportunity,2,404,472,809
1780,2023/2/28,North,Canada,Maria Garcia,Team C,C0780,Corporate,Furniture,Office Chair,Won,1,420,637,420
2553,2023/2/28,South,Argentina,Maria Garcia,Team B,C1553,SME,Furniture,Standing Desk,Opportunity,4,747,550,1495
2332,2023/3/1,East,China,Wei Zhang,Team A,C1332,Corporate,Furniture,Standing Desk,Lost,0,0,721,0
3721,2023/3/1,East,India,Wei Zhang,Team B,C2721,SME,Electronics,Laptop Pro X,Opportunity,4,520,912,1041
3914,2023/3/1,East,China,Priya Sharma,Team C,C2914,Retail,Electronics,Tablet Air,Lost,0,0,1758,0
5525,2023/3/2,West,Germany,Wei Zhang,Team A,C4525,Retail,Appliances,Refrigerator,Opportunity,1,121,408,242
4576,2023/3/2,South,Brazil,Priya Sharma,Team A,C3576,Retail,Electronics,Smartphone Z,Opportunity,2,294,554,589
1550,2023/3/2,North,USA,John Smith,Team C,C0550,Retail,Appliances,Refrigerator,Lost,0,0,1168,0
3995,2023/3/2,North,Canada,Maria Garcia,Team B,C2995,SME,Appliances,Refrigerator,Opportunity,3,514,909,1029
5438,2023/3/2,East,China,Alice Johnson,Team B,C4438,Corporate,Electronics,Laptop Pro X,Opportunity,3,320,750,640
1773,2023/3/2,North,Canada,Wei Zhang,Team B,C0773,Retail,Furniture,Standing Desk,Lost,0,0,1830,0
1364,2023/3/2,North,Canada,Maria Garcia,Team A,C0364,SME,Appliances,Microwave Max,Won,6,1020,1339,1021
1062,2023/3/2,South,Brazil,David Lee,Team C,C0062,Corporate,Electronics,Smartphone Z,Lost,0,0,1949,0
2508,2023/3/3,East,India,Priya Sharma,Team B,C1508,Corporate,Electronics,Tablet Air,Opportunity,3,474,947,948
4160,2023/3/3,North,USA,Priya Sharma,Team A,C3160,Retail,Electronics,Tablet Air,Won,2,844,946,845
5783,2023/3/4,East,China,Alice Johnson,Team C,C4783,Corporate,Appliances,Air Conditioner,Opportunity,5,381,293,763
2445,2023/3/4,North,USA,Alice Johnson,Team C,C1445,SME,Electronics,Laptop Pro X,Lost,0,0,689,0
1010,2023/3/5,South,Brazil,Maria Garcia,Team A,C0010,SME,Appliances,Refrigerator,Lost,0,0,1902,0
3382,2023/3/5,West,Germany,Wei Zhang,Team C,C2382,SME,Furniture,Office Chair,Opportunity,3,663,1112,1326
4936,2023/3/6,North,Canada,Wei Zhang,Team B,C3936,Corporate,Furniture,Standing Desk,Opportunity,4,526,656,1052
2744,2023/3/6,South,Brazil,John Smith,Team B,C1744,Corporate,Appliances,Air Conditioner,Lost,0,0,538,0
1850,2023/3/6,West,UK,Priya Sharma,Team B,C0850,Corporate,Furniture,Standing Desk,Opportunity,3,459,641,918
4147,2023/3/6,West,UK,Alice Johnson,Team A,C3147,Corporate,Electronics,Smartphone Z,Won,1,1481,1415,1481
5865,2023/3/6,West,UK,Priya Sharma,Team C,C4865,Corporate,Furniture,Office Chair,Lost,0,0,619,0
4530,2023/3/6,West,UK,Alice Johnson,Team C,C3530,Corporate,Furniture,Standing Desk,Won,3,1230,955,1232
5600,2023/3/6,North,USA,Maria Garcia,Team B,C4600,Retail,Electronics,Tablet Air,Won,3,975,948,977
2317,2023/3/7,North,USA,Alice Johnson,Team C,C1317,SME,Furniture,Standing Desk,Opportunity,1,278,675,556
2452,2023/3/7,East,China,Wei Zhang,Team A,C1452,Corporate,Appliances,Microwave Max,Won,9,1800,2191,1800
5086,2023/3/7,West,UK,David Lee,Team A,C4086,Retail,Furniture,Office Chair,Won,5,1690,2164,1691
4300,2023/3/7,North,Canada,Priya Sharma,Team B,C3300,Corporate,Furniture,Office Chair,Opportunity,1,230,328,461
4389,2023/3/7,South,Brazil,Maria Garcia,Team B,C3389,Retail,Electronics,Smartphone Z,Opportunity,2,203,582,406
3828,2023/3/8,West,Germany,Wei Zhang,Team A,C2828,Retail,Appliances,Refrigerator,Opportunity,2,114,358,228
1428,2023/3/9,North,Canada,John Smith,Team A,C0428,Corporate,Furniture,Office Chair,Lost,0,0,893,0
4060,2023/3/9,South,Brazil,Wei Zhang,Team A,C3060,SME,Appliances,Refrigerator,Lost,0,0,1824,0
5861,2023/3/9,West,UK,Maria Garcia,Team A,C4861,SME,Appliances,Air Conditioner,Opportunity,1,414,416,828
5405,2023/3/9,North,USA,Priya Sharma,Team A,C4405,SME,Furniture,Office Chair,Opportunity,4,205,-50,410
4030,2023/3/9,East,China,David Lee,Team B,C3030,Corporate,Appliances,Air Conditioner,Lost,0,0,954,0
5372,2023/3/10,South,Brazil,Alice Johnson,Team A,C4372,Retail,Appliances,Air Conditioner,Won,5,1370,1245,1370
3569,2023/3/10,South,Argentina,Priya Sharma,Team B,C2569,Retail,Electronics,Laptop Pro X,Opportunity,1,634,904,1268
1438,2023/3/10,East,India,John Smith,Team B,C0438,Retail,Electronics,Laptop Pro X,Opportunity,2,292,236,584
4284,2023/3/11,West,UK,Wei Zhang,Team B,C3284,SME,Furniture,Office Chair,Won,5,500,209,502
3672,2023/3/11,North,USA,Priya Sharma,Team A,C2672,SME,Electronics,Smartphone Z,Opportunity,4,472,445,944
1839,2023/3/11,North,USA,Maria Garcia,Team C,C0839,Retail,Furniture,Office Chair,Lost,0,0,1335,0
1956,2023/3/12,North,Canada,Wei Zhang,Team B,C0956,Retail,Appliances,Microwave Max,Lost,0,0,1281,0
2602,2023/3/12,West,UK,David Lee,Team A,C1602,Corporate,Appliances,Microwave Max,Won,6,1758,1752,1758
4470,2023/3/12,North,Canada,Priya Sharma,Team A,C3470,Corporate,Furniture,Office Chair,Lost,0,0,599,0
4649,2023/3/12,North,USA,Wei Zhang,Team B,C3649,SME,Electronics,Laptop Pro X,Lost,0,0,1878,0
3915,2023/3/13,North,Canada,John Smith,Team C,C2915,Retail,Furniture,Standing Desk,Opportunity,1,310,161,621
3328,2023/3/13,North,USA,Priya Sharma,Team B,C2328,Retail,Appliances,Microwave Max,Won,9,963,1189,966
2036,2023/3/13,South,Brazil,John Smith,Team B,C1036,Retail,Appliances,Microwave Max,Opportunity,1,283,375,567
3095,2023/3/13,North,Canada,Maria Garcia,Team A,C2095,SME,Appliances,Refrigerator,Won,10,750,1110,759
4415,2023/3/13,North,Canada,John Smith,Team C,C3415,Corporate,Appliances,Air Conditioner,Opportunity,1,169,253,338
3841,2023/3/13,West,UK,John Smith,Team C,C2841,SME,Furniture,Standing Desk,Won,7,210,329,216
4882,2023/3/14,West,Germany,Wei Zhang,Team A,C3882,SME,Electronics,Tablet Air,Won,3,489,909,491
1262,2023/3/14,North,USA,Alice Johnson,Team B,C0262,Retail,Electronics,Smartphone Z,Opportunity,1,283,100,566
1609,2023/3/14,North,USA,Maria Garcia,Team A,C0609,Retail,Appliances,Microwave Max,Opportunity,4,524,302,1048
5484,2023/3/14,South,Brazil,David Lee,Team C,C4484,Retail,Appliances,Air Conditioner,Opportunity,5,287,463,574
3445,2023/3/15,West,Germany,Wei Zhang,Team A,C2445,Corporate,Furniture,Standing Desk,Won,9,1917,1862,1925
2608,2023/3/15,North,USA,Wei Zhang,Team A,C1608,SME,Electronics,Laptop Pro X,Lost,0,0,998,0
5417,2023/3/16,East,India,Wei Zhang,Team C,C4417,SME,Furniture,Standing Desk,Opportunity,2,742,1130,1485
3011,2023/3/16,West,Germany,Alice Johnson,Team B,C2011,Corporate,Electronics,Smartphone Z,Lost,0,0,697,0
5758,2023/3/16,North,Canada,Maria Garcia,Team C,C4758,Retail,Appliances,Microwave Max,Won,3,1356,1127,1357
3533,2023/3/17,South,Argentina,Priya Sharma,Team A,C2533,Corporate,Furniture,Office Chair,Won,6,228,606,232
1090,2023/3/17,South,Brazil,David Lee,Team A,C0090,SME,Appliances,Microwave Max,Won,5,255,286,257
3270,2023/3/17,East,India,Alice Johnson,Team C,C2270,Corporate,Electronics,Smartphone Z,Won,5,1810,1643,1814
1317,2023/3/18,West,Germany,Alice Johnson,Team C,C0317,Corporate,Electronics,Laptop Pro X,Opportunity,1,405,869,811
3877,2023/3/18,East,India,Maria Garcia,Team B,C2877,SME,Furniture,Office Chair,Won,9,459,250,467
4964,2023/3/18,East,China,David Lee,Team B,C3964,Retail,Electronics,Laptop Pro X,Lost,0,0,1468,0
4399,2023/3/18,East,China,Wei Zhang,Team C,C3399,Corporate,Appliances,Microwave Max,Won,8,456,707,461
3626,2023/3/18,North,Canada,David Lee,Team B,C2626,SME,Electronics,Laptop Pro X,Opportunity,3,129,32,258
5533,2023/3/19,West,Germany,John Smith,Team B,C4533,Corporate,Furniture,Office Chair,Opportunity,4,293,518,587
2092,2023/3/19,South,Argentina,Priya Sharma,Team B,C1092,SME,Furniture,Standing Desk,Lost,0,0,1008,0
5134,2023/3/19,North,USA,Priya Sharma,Team A,C4134,SME,Appliances,Refrigerator,Lost,0,0,551,0
3954,2023/3/20,East,India,Priya Sharma,Team B,C2954,Corporate,Furniture,Office Chair,Won,10,310,87,312
1725,2023/3/20,South,Argentina,Alice Johnson,Team C,C0725,Corporate,Appliances,Refrigerator,Won,7,1540,1581,1540
3406,2023/3/21,West,Germany,Priya Sharma,Team A,C2406,Retail,Electronics,Tablet Air,Lost,0,0,1602,0
3723,2023/3/21,North,Canada,Alice Johnson,Team A,C2723,SME,Furniture,Standing Desk,Lost,0,0,1535,0
3034,2023/3/21,East,China,Maria Garcia,Team A,C2034,Retail,Furniture,Standing Desk,Lost,0,0,1161,0
5149,2023/3/21,East,India,Wei Zhang,Team C,C4149,Corporate,Electronics,Smartphone Z,Won,2,1402,1749,1403
5004,2023/3/21,East,China,Priya Sharma,Team C,C4004,SME,Furniture,Standing Desk,Won,9,1287,1061,1287
4558,2023/3/21,North,Canada,John Smith,Team A,C3558,SME,Furniture,Office Chair,Lost,0,0,649,0
4686,2023/3/21,North,USA,Priya Sharma,Team C,C3686,SME,Furniture,Office Chair,Opportunity,2,193,617,387
3741,2023/3/22,East,India,Alice Johnson,Team A,C2741,Retail,Appliances,Microwave Max,Lost,0,0,1696,0
2308,2023/3/22,North,USA,John Smith,Team B,C1308,SME,Furniture,Office Chair,Opportunity,5,639,683,1279
2594,2023/3/22,South,Argentina,Maria Garcia,Team C,C1594,SME,Electronics,Tablet Air,Lost,0,0,676,0
3779,2023/3/22,West,Germany,Maria Garcia,Team C,C2779,Retail,Appliances,Refrigerator,Opportunity,1,331,152,662
4075,2023/3/22,West,Germany,David Lee,Team A,C3075,Corporate,Electronics,Smartphone Z,Lost,0,0,838,0
3335,2023/3/22,North,Canada,John Smith,Team B,C2335,SME,Appliances,Air Conditioner,Lost,0,0,1431,0
5723,2023/3/23,North,Canada,Wei Zhang,Team A,C4723,Corporate,Appliances,Refrigerator,Won,10,840,927,845
2918,2023/3/23,South,Brazil,Wei Zhang,Team B,C1918,Corporate,Electronics,Smartphone Z,Lost,0,0,1952,0
2010,2023/3/23,North,USA,Alice Johnson,Team C,C1010,Corporate,Electronics,Smartphone Z,Lost,0,0,1760,0
1031,2023/3/23,North,Canada,Alice Johnson,Team A,C0031,Corporate,Electronics,Smartphone Z,Lost,0,0,1834,0
4598,2023/3/24,North,Canada,David Lee,Team A,C3598,Corporate,Electronics,Laptop Pro X,Lost,0,0,1952,0
2371,2023/3/24,West,UK,Alice Johnson,Team A,C1371,Corporate,Electronics,Laptop Pro X,Lost,0,0,1126,0
3001,2023/3/24,North,Canada,Alice Johnson,Team A,C2001,SME,Furniture,Standing Desk,Opportunity,3,147,28,295
4291,2023/3/24,West,Germany,Wei Zhang,Team A,C3291,Retail,Electronics,Laptop Pro X,Won,1,1858,1854,1858
1784,2023/3/24,West,UK,Priya Sharma,Team C,C0784,Retail,Furniture,Standing Desk,Lost,0,0,978,0
5178,2023/3/25,West,Germany,David Lee,Team B,C4178,Retail,Appliances,Air Conditioner,Opportunity,2,267,297,534
4097,2023/3/25,West,UK,Priya Sharma,Team C,C3097,Retail,Appliances,Air Conditioner,Opportunity,5,370,460,740
5746,2023/3/25,North,USA,Priya Sharma,Team C,C4746,Retail,Appliances,Air Conditioner,Lost,0,0,1103,0
3536,2023/3/25,South,Argentina,Alice Johnson,Team C,C2536,SME,Appliances,Air Conditioner,Lost,0,0,1934,0
4940,2023/3/25,South,Brazil,Wei Zhang,Team B,C3940,Retail,Furniture,Office Chair,Lost,0,0,841,0
1841,2023/3/25,South,Argentina,John Smith,Team A,C0841,SME,Appliances,Microwave Max,Won,6,720,486,723
4515,2023/3/25,South,Argentina,John Smith,Team A,C3515,Corporate,Electronics,Tablet Air,Lost,0,0,788,0
2025,2023/3/25,West,UK,Priya Sharma,Team A,C1025,Corporate,Appliances,Refrigerator,Opportunity,5,614,552,1228
4433,2023/3/26,East,India,John Smith,Team C,C3433,Retail,Appliances,Microwave Max,Won,3,1785,2047,1786
2728,2023/3/26,South,Argentina,Wei Zhang,Team C,C1728,SME,Appliances,Air Conditioner,Opportunity,2,282,414,564
1329,2023/3/26,North,USA,Wei Zhang,Team B,C0329,SME,Electronics,Laptop Pro X,Won,10,940,821,941
5646,2023/3/26,East,China,Priya Sharma,Team C,C4646,SME,Appliances,Refrigerator,Won,9,756,580,763
4113,2023/3/26,West,Germany,Alice Johnson,Team C,C3113,Corporate,Electronics,Tablet Air,Won,4,1416,1843,1417
3463,2023/3/26,North,USA,Maria Garcia,Team C,C2463,Corporate,Furniture,Standing Desk,Opportunity,2,331,415,662
3023,2023/3/26,East,China,Priya Sharma,Team C,C2023,Corporate,Electronics,Tablet Air,Lost,0,0,827,0
3429,2023/3/26,South,Brazil,John Smith,Team B,C2429,Retail,Furniture,Office Chair,Won,10,1940,1982,1941
5906,2023/3/26,East,India,Priya Sharma,Team A,C4906,Retail,Appliances,Refrigerator,Lost,0,0,1316,0
2861,2023/3/27,North,USA,Wei Zhang,Team C,C1861,Retail,Appliances,Refrigerator,Lost,0,0,1957,0
5282,2023/3/27,East,China,Alice Johnson,Team C,C4282,SME,Furniture,Office Chair,Won,1,1224,1394,1224
4519,2023/3/27,West,UK,Alice Johnson,Team B,C3519,Retail,Furniture,Standing Desk,Lost,0,0,736,0
3216,2023/3/28,West,UK,Alice Johnson,Team A,C2216,SME,Electronics,Laptop Pro X,Lost,0,0,897,0
2749,2023/3/28,South,Argentina,Priya Sharma,Team C,C1749,Retail,Electronics,Tablet Air,Opportunity,4,233,665,467
2552,2023/3/29,East,China,Alice Johnson,Team A,C1552,Corporate,Furniture,Standing Desk,Opportunity,1,612,512,1225
3381,2023/3/29,South,Brazil,Alice Johnson,Team C,C2381,Retail,Appliances,Refrigerator,Won,10,1880,2345,1880
4950,2023/3/29,East,China,David Lee,Team B,C3950,Corporate,Electronics,Laptop Pro X,Lost,0,0,1459,0
3055,2023/3/30,North,USA,Wei Zhang,Team A,C2055,Corporate,Appliances,Refrigerator,Lost,0,0,722,0
4119,2023/3/30,West,Germany,Wei Zhang,Team A,C3119,SME,Furniture,Standing Desk,Won,8,1328,1280,1333
3102,2023/3/30,West,Germany,David Lee,Team A,C2102,Corporate,Appliances,Refrigerator,Won,2,1532,1945,1533
1747,2023/3/30,North,Canada,Priya Sharma,Team A,C0747,Corporate,Appliances,Air Conditioner,Opportunity,4,281,349,562
3639,2023/3/31,East,China,Wei Zhang,Team A,C2639,SME,Electronics,Laptop Pro X,Lost,0,0,1638,0
3757,2023/3/31,North,Canada,Alice Johnson,Team A,C2757,Corporate,Electronics,Tablet Air,Lost,0,0,1548,0
4194,2023/4/1,North,Canada,David Lee,Team C,C3194,Retail,Appliances,Microwave Max,Won,5,1135,1484,1139
1952,2023/4/1,South,Argentina,Alice Johnson,Team A,C0952,SME,Appliances,Microwave Max,Opportunity,3,578,1062,1156
5114,2023/4/1,South,Argentina,Priya Sharma,Team B,C4114,Corporate,Electronics,Smartphone Z,Won,5,1805,2301,1807
4915,2023/4/1,West,UK,John Smith,Team A,C3915,SME,Furniture,Office Chair,Opportunity,1,495,699,990
1630,2023/4/1,East,India,David Lee,Team C,C0630,SME,Appliances,Air Conditioner,Opportunity,2,176,193,353
4865,2023/4/1,West,UK,Alice Johnson,Team A,C3865,Corporate,Furniture,Standing Desk,Opportunity,4,678,485,1357
3267,2023/4/2,East,India,Priya Sharma,Team A,C2267,SME,Electronics,Tablet Air,Opportunity,3,448,485,897
1991,2023/4/2,East,China,Wei Zhang,Team C,C0991,SME,Furniture,Office Chair,Lost,0,0,1516,0
1508,2023/4/2,South,Brazil,Wei Zhang,Team B,C0508,Corporate,Electronics,Tablet Air,Lost,0,0,1245,0
3472,2023/4/3,South,Brazil,Alice Johnson,Team C,C2472,SME,Electronics,Smartphone Z,Won,4,1288,1494,1291
1842,2023/4/3,South,Argentina,Wei Zhang,Team B,C0842,Corporate,Electronics,Laptop Pro X,Won,6,492,818,496
3567,2023/4/3,East,India,David Lee,Team C,C2567,Retail,Electronics,Tablet Air,Opportunity,5,107,16,215
4077,2023/4/3,North,USA,Wei Zhang,Team C,C3077,SME,Appliances,Air Conditioner,Won,10,620,962,623
1381,2023/4/3,West,Germany,David Lee,Team B,C0381,Corporate,Electronics,Tablet Air,Won,9,1440,1410,1440
4236,2023/4/3,West,Germany,Wei Zhang,Team B,C3236,Corporate,Electronics,Smartphone Z,Lost,0,0,1862,0
3547,2023/4/4,East,China,John Smith,Team B,C2547,Retail,Furniture,Office Chair,Opportunity,5,118,-37,236
3299,2023/4/4,East,India,David Lee,Team A,C2299,SME,Furniture,Office Chair,Lost,0,0,1699,0
5995,2023/4/4,West,Germany,John Smith,Team A,C4995,Corporate,Electronics,Smartphone Z,Opportunity,2,254,55,509
4380,2023/4/5,South,Brazil,Wei Zhang,Team B,C3380,Retail,Furniture,Office Chair,Opportunity,4,401,399,803
5809,2023/4/5,East,China,David Lee,Team C,C4809,SME,Appliances,Microwave Max,Lost,0,0,717,0
4488,2023/4/6,South,Brazil,Alice Johnson,Team C,C3488,Retail,Appliances,Refrigerator,Opportunity,4,274,751,548
4638,2023/4/6,East,China,Wei Zhang,Team B,C3638,SME,Furniture,Standing Desk,Lost,0,0,1649,0
4948,2023/4/6,South,Brazil,Priya Sharma,Team A,C3948,Retail,Furniture,Standing Desk,Won,2,1968,1956,1969
2633,2023/4/6,East,China,Maria Garcia,Team C,C1633,Corporate,Furniture,Office Chair,Won,3,891,999,893
4371,2023/4/6,East,India,John Smith,Team A,C3371,SME,Furniture,Standing Desk,Lost,0,0,709,0
5820,2023/4/6,North,Canada,John Smith,Team A,C4820,SME,Furniture,Office Chair,Opportunity,1,378,523,756
4162,2023/4/6,South,Brazil,Wei Zhang,Team C,C3162,Corporate,Electronics,Smartphone Z,Lost,0,0,1047,0
4617,2023/4/7,East,India,Wei Zhang,Team C,C3617,Corporate,Furniture,Office Chair,Lost,0,0,1798,0
5253,2023/4/7,East,India,John Smith,Team C,C4253,SME,Electronics,Smartphone Z,Opportunity,5,680,1086,1361
